target_entity_code,target_entity_type,target_entity_label,property,property_label,class,class_label,Gini,proportion,objects_number,facts_number,Gini_times_proportion,gini_calculation_method,time_to_get_result,sampling,queries_number,percentage,queries_number_per_record,rankk
Q18011141,classes,"fictional military organization",P241,"military branch",Q3658341,"literary character",0.7500000000000002,0.0229885,2,14,0.01724137931034483,model,0.025958855946858723,0,104,100,4,17
Q18011141,classes,"fictional military organization",P106,occupation,Q15773347,"film character",0.7333333333333335,0.0229885,2,13,0.016858237547892722,model,0.025958855946858723,0,104,100,4,18
Q18011141,classes,"fictional military organization",P31,"instance of",Q33125444,"character from Star Wars",0.7333333333333335,0.0229885,2,13,0.016858237547892722,model,0.025958855946858723,0,104,100,4,19
Q18011141,classes,"fictional military organization",P31,"instance of",Q15632617,"fictional human",0.6923076923076922,0.0229885,2,11,0.015915119363395222,model,0.025958855946858723,0,104,100,4,20
Q18011172,classes,"film project",P1441,"present in work",Q15773347,"film character",0.26315789473684204,0.0101597,7,12,0.002673592544496218,model,0.025299588839213055,0,11,100,4,1
Q18011172,classes,"film project",P800,"notable work",Q5,human,0.09090909090909088,0.0290276,20,24,0.0026388705633988646,model,0.025299588839213055,0,11,100,4,2
Q18011172,classes,"film project",P1441,"present in work",Q15632617,"fictional human",0.14285714285714285,0.00870827,6,8,0.0012440389798880364,model,0.025299588839213055,0,11,100,4,3
Q18011172,classes,"film project",P1441,"present in work",Q3658341,"literary character",0.3333333333333333,0.00290276,2,4,0.0009675858732462506,model,0.025299588839213055,0,11,100,4,4
Q18011172,classes,"film project",P1441,"present in work",Q1792372,character,0.5,0.00145138,1,3,0.000725689404934688,model,0.025299588839213055,0,11,100,4,5
Q18089587,classes,"stop-motion animated film",P1441,"present in work",Q15632617,"fictional human",0.3846153846153847,0.0344828,4,9,0.013262599469496024,model,0.025985892613728842,0,36,100,4,1
Q18089587,classes,"stop-motion animated film",P1441,"present in work",Q15711870,"animated character",0.3846153846153847,0.0344828,4,9,0.013262599469496024,model,0.025985892613728842,0,36,100,4,2
Q18089587,classes,"stop-motion animated film",P800,"notable work",Q5,human,0.14285714285714285,0.0775862,9,12,0.011083743842364532,model,0.025985892613728842,0,36,100,4,3
Q18089587,classes,"stop-motion animated film",P1441,"present in work",Q3658341,"literary character",0.3333333333333333,0.0172414,2,4,0.005747126436781609,model,0.025985892613728842,0,36,100,4,4
Q18089587,classes,"stop-motion animated film",P1441,"present in work",Q28020127,"fictional humanoid",0.20000000000000004,0.0172414,2,3,0.0034482758620689663,model,0.025985892613728842,0,36,100,4,5
Q18089587,classes,"stop-motion animated film",P941,"inspired by",Q7889,"video game",0.3333333333333333,0.00862069,1,2,0.0028735632183908046,model,0.025985892613728842,0,36,100,4,6
Q18089587,classes,"stop-motion animated film",P179,"part of the series",Q202866,"animated film",0.3333333333333333,0.00862069,1,2,0.0028735632183908046,model,0.025985892613728842,0,36,100,4,7
Q18089587,classes,"stop-motion animated film",P1040,"film editor",Q17517379,"animated short film",0.3333333333333333,0.00862069,1,2,0.0028735632183908046,model,0.025985892613728842,0,36,100,4,8
Q180958,classes,faculty,P69,"educated at",Q5,human,0.9298622537088151,0.303412,2579,70962,0.2821311473311805,model,0.3832810878753662,0,172,100,4,1
Q180958,classes,faculty,P108,employer,Q5,human,0.8436519067655117,0.275412,2341,27605,0.23235166043977212,model,0.3832810878753662,0,172,100,4,2
Q180958,classes,faculty,P361,"part of",Q2467461,"academic department",0.6370967741935483,0.0423529,360,1624,0.026982922201138515,model,0.3832810878753662,0,172,100,4,3
Q180958,classes,faculty,P1416,affiliation,Q5,human,0.9377318494965552,0.0276471,235,7313,0.025925527603728293,model,0.3832810878753662,0,172,100,4,4
Q180958,classes,faculty,P8413,"academic appointment",Q5,human,0.8750565866908101,0.0162353,138,2071,0.014206801054509624,model,0.3832810878753662,0,172,100,4,5
Q180958,classes,faculty,P749,"parent organization",Q2467461,"academic department",0.6539589442815248,0.0138824,118,564,0.009078488873555285,model,0.3832810878753662,0,172,100,4,6
Q180958,classes,faculty,P361,"part of",Q43229,organization,0.6621621621621624,0.00882353,75,369,0.005842607313195551,model,0.3832810878753662,0,172,100,4,7
Q180958,classes,faculty,P4101,"dissertation submitted to",Q187685,"doctoral thesis",0.9908981394726282,0.004,34,7437,0.003963592557890513,model,0.3832810878753662,0,172,100,4,8
Q180958,classes,faculty,P361,"part of",Q180958,faculty,0.4190871369294607,0.00823529,70,171,0.0034513058335367353,model,0.3832810878753662,0,172,100,4,9
Q180958,classes,faculty,P466,occupant,Q19844914,"university building",0.12709832134292565,0.0214118,182,235,0.002721399351107349,model,0.3832810878753662,0,172,100,4,10
Q180958,classes,faculty,P921,"main subject",Q3331189,"version, edition or translation",0.3645833333333333,0.00717647,61,131,0.0026164215686274505,model,0.3832810878753662,0,172,100,4,11
Q180958,classes,faculty,P749,"parent organization",Q43229,organization,0.688622754491018,0.00305882,26,141,0.0021063754843254666,model,0.3832810878753662,0,172,100,4,12
Q180958,classes,faculty,P276,location,Q1298668,"research project",0.914141414141414,0.002,17,379,0.001828282828282828,model,0.3832810878753662,0,172,100,4,13
Q180958,classes,faculty,P937,"work location",Q5,human,0.38211382113821135,0.00447059,38,85,0.0017082735533237685,model,0.3832810878753662,0,172,100,4,14
Q180958,classes,faculty,P361,"part of",Q1363750,chair,0.936305732484076,0.00176471,15,456,0.0016523042337954284,model,0.3832810878753662,0,172,100,4,15
Q180958,classes,faculty,P123,publisher,Q3331189,"version, edition or translation",0.8045977011494253,0.002,17,157,0.0016091954022988506,model,0.3832810878753662,0,172,100,4,16
Q180958,classes,faculty,P4101,"dissertation submitted to",Q47461344,"written work",0.5925925925925926,0.00258824,22,86,0.001533769063180828,model,0.3832810878753662,0,172,100,4,17
Q180958,classes,faculty,P123,publisher,Q5633421,"scientific journal",0.22758620689655173,0.00658824,56,89,0.0014993914807302233,model,0.3832810878753662,0,172,100,4,18
Q180958,classes,faculty,P463,"member of",Q5,human,0.4800000000000001,0.00305882,26,74,0.0014682352941176474,model,0.3832810878753662,0,172,100,4,19
Q180958,classes,faculty,P1416,affiliation,Q483242,laboratory,0.6288659793814434,0.00211765,18,79,0.0013317161916312917,model,0.3832810878753662,0,172,100,4,20
Q18127,classes,"record label",P264,"record label",Q482994,album,0.9110047742344289,0.610096,8146,174920,0.5558002464734616,model,0.37534768184026085,0,245,100,4,1
Q18127,classes,"record label",P264,"record label",Q5,human,0.8070328157580419,0.35695,4766,44631,0.28807058117906137,model,0.37534768184026085,0,245,100,4,2
Q18127,classes,"record label",P264,"record label",Q134556,single,0.9273503237226902,0.224386,2996,79482,0.20808429972087925,model,0.37534768184026085,0,245,100,4,3
Q18127,classes,"record label",P264,"record label",Q215380,"musical group",0.7250201598123306,0.280932,3751,23531,0.203681142859201,model,0.37534768184026085,0,245,100,4,4
Q18127,classes,"record label",P264,"record label",Q105543609,"musical work/composition",0.8166099773242631,0.0969143,1294,12818,0.0791412006184539,model,0.37534768184026085,0,245,100,4,5
Q18127,classes,"record label",P971,"category combines topics",Q4167836,"Wikimedia category",0.18077031206072536,0.109122,1457,2100,0.019726059367321514,model,0.37534768184026085,0,245,100,4,6
Q18127,classes,"record label",P108,employer,Q5,human,0.4358974358974359,0.0205962,275,700,0.008977815673441797,model,0.37534768184026085,0,245,100,4,7
Q18127,classes,"record label",P750,"distributed by",Q11424,film,0.731864095500459,0.0109347,146,943,0.008002708054453791,model,0.37534768184026085,0,245,100,4,8
Q18127,classes,"record label",P749,"parent organization",Q18127,"record label",0.37339055793991405,0.016402,219,480,0.006124365802040232,model,0.37534768184026085,0,245,100,4,9
Q18127,classes,"record label",P272,"production company",Q11424,film,0.6228956228956228,0.00838826,112,482,0.005225008220814092,model,0.37534768184026085,0,245,100,4,10
Q18127,classes,"record label",P750,"distributed by",Q18127,"record label",0.359375,0.0092121,123,261,0.00331059953565009,model,0.37534768184026085,0,245,100,4,11
Q18127,classes,"record label",P750,"distributed by",Q482994,album,0.37391304347826093,0.00808868,108,237,0.003024461406205226,model,0.37534768184026085,0,245,100,4,12
Q18127,classes,"record label",P175,performer,Q482994,album,0.5047021943573667,0.00591672,79,240,0.0029861798497777094,model,0.37534768184026085,0,245,100,4,13
Q18127,classes,"record label",P1875,"represented by",Q5,human,0.4413793103448276,0.00606651,81,209,0.0026776306274663747,model,0.37534768184026085,0,245,100,4,14
Q18127,classes,"record label",P123,publisher,Q3331189,"version, edition or translation",0.8704103671706263,0.00224685,30,433,0.00195568536662064,model,0.37534768184026085,0,245,100,4,15
Q18127,classes,"record label",P1416,affiliation,Q5,human,0.5849056603773587,0.00329539,44,168,0.0019274901929751185,model,0.37534768184026085,0,245,100,4,16
Q18127,classes,"record label",P272,"production company",Q5398426,"television series",0.6132596685082874,0.00262133,35,146,0.0016075560513623473,model,0.37534768184026085,0,245,100,4,17
Q18127,classes,"record label",P123,publisher,Q482994,album,0.4035087719298245,0.00381965,51,120,0.001541263284033931,model,0.37534768184026085,0,245,100,4,18
Q18127,classes,"record label",P127,"owned by",Q18127,"record label",0.32967032967032966,0.0045686,61,121,0.0015061331718012366,model,0.37534768184026085,0,245,100,4,19
Q18127,classes,"record label",P1875,"represented by",Q215380,"musical group",0.2828282828282828,0.00531756,71,127,0.0015039550689640562,model,0.37534768184026085,0,245,100,4,20
Q18201623,classes,"expedition to the International Space Station",P361,"part of",Q108572660,"International Space Station experiment",0.9911705511913261,0.764045,68,15335,0.7572988481012379,model,0.043906978766123456,0,18,100,4,1
Q18201623,classes,"expedition to the International Space Station",P450,"astronaut mission",Q5,human,0.5941176470588236,0.775281,69,271,0.46060806345009925,model,0.043906978766123456,0,18,100,4,2
Q18201623,classes,"expedition to the International Space Station",P1535,"used by",Q108572660,"International Space Station experiment",0.6704545454545456,0.651685,58,294,0.4369254341164455,model,0.043906978766123456,0,18,100,4,3
Q18201623,classes,"expedition to the International Space Station",P5096,"member of the crew of",Q5,human,0.517948717948718,0.52809,47,148,0.2735234802650533,model,0.043906978766123456,0,18,100,4,4
Q18201623,classes,"expedition to the International Space Station",P1535,"used by",Q100349043,"space instrument",0.393939393939394,0.561798,50,115,0.22131426625808653,model,0.043906978766123456,0,18,100,4,5
Q18201623,classes,"expedition to the International Space Station",P1535,"used by",Q113505412,"International Space Station facility",0.3525179856115107,0.505618,45,94,0.17823943092716835,model,0.043906978766123456,0,18,100,4,6
Q18201623,classes,"expedition to the International Space Station",P1535,"used by",Q1369318,"X-ray telescope",0.12280701754385966,0.561798,50,64,0.06899270648531441,model,0.043906978766123456,0,18,100,4,7
Q18201623,classes,"expedition to the International Space Station",P1535,"used by",Q1666941,"International Standard Payload Rack",0.10526315789473684,0.573034,51,63,0.060319337670017736,model,0.043906978766123456,0,18,100,4,8
Q18218093,classes,"etching print",P361,"part of",Q11060274,print,0.9500000000000003,0.000114443,1,39,0.00010872053101396204,model,0.036928244431813556,0,7,100,4,1
Q18218093,classes,"etching print",P144,"based on",Q3305213,painting,0.20000000000000004,0.000228885,2,3,0.00004577706569008927,model,0.036928244431813556,0,7,100,4,2
Q18219090,classes,"woodcut print",P179,"part of the series",Q18219090,"woodcut print",0.7142857142857141,0.00210674,6,36,0.0015048154093097908,model,0.028913044929504396,0,47,100,4,1
Q18219090,classes,"woodcut print",P361,"part of",Q18219090,"woodcut print",0.6153846153846154,0.00175562,5,21,0.00108038029386344,model,0.028913044929504396,0,47,100,4,2
Q18219090,classes,"woodcut print",P629,"edition or translation of",Q18219090,"woodcut print",0.5714285714285714,0.00105337,3,11,0.0006019261637239165,model,0.028913044929504396,0,47,100,4,3
Q18219090,classes,"woodcut print",P1889,"different from",Q18219090,"woodcut print",0.14285714285714285,0.00316011,9,12,0.00045144462279293735,model,0.028913044929504396,0,47,100,4,4
Q18219090,classes,"woodcut print",P629,"edition or translation of",Q3331189,"version, edition or translation",0.6000000000000002,0.000702247,2,8,0.0004213483146067417,model,0.028913044929504396,0,47,100,4,5
Q18219090,classes,"woodcut print",P1830,"owner of",Q5,human,0.42857142857142844,0.000702247,2,5,0.00030096308186195814,model,0.028913044929504396,0,47,100,4,6
Q18219090,classes,"woodcut print",P629,"edition or translation of",Q4006,map,0.6666666666666666,0.000351124,1,5,0.0002340823970037453,model,0.028913044929504396,0,47,100,4,7
Q18219090,classes,"woodcut print",P179,"part of the series",Q11060274,print,0.11111111111111109,0.00140449,4,5,0.0001560549313358302,model,0.028913044929504396,0,47,100,4,8
Q18219090,classes,"woodcut print",P144,"based on",Q3305213,painting,0.11111111111111109,0.00140449,4,5,0.0001560549313358302,model,0.028913044929504396,0,47,100,4,9
Q18219090,classes,"woodcut print",P361,"part of",Q11060274,print,0.14285714285714285,0.00105337,3,4,0.00015048154093097913,model,0.028913044929504396,0,47,100,4,10
Q18219090,classes,"woodcut print",P1574,"exemplar of",Q53731850,"individual copy of a book",0.20000000000000004,0.000702247,2,3,0.0001404494382022472,model,0.028913044929504396,0,47,100,4,11
Q18219090,classes,"woodcut print",P629,"edition or translation of",Q11060274,print,0.20000000000000004,0.000702247,2,3,0.0001404494382022472,model,0.028913044929504396,0,47,100,4,12
Q18219090,classes,"woodcut print",P1574,"exemplar of",Q950683,"block book",0.3333333333333333,0.000351124,1,2,0.00011704119850187265,model,0.028913044929504396,0,47,100,4,13
Q18219090,classes,"woodcut print",P361,"part of",Q3331189,"version, edition or translation",0.3333333333333333,0.000351124,1,2,0.00011704119850187265,model,0.028913044929504396,0,47,100,4,14
Q1824338,classes,"music magazine",P108,employer,Q5,human,0.7741935483870971,0.0588235,7,55,0.04554079696394689,model,0.03603246609369914,0,28,100,4,1
Q1824338,classes,"music magazine",P264,"record label",Q5,human,0.9000000000000004,0.0420168,5,95,0.037815126050420186,model,0.03603246609369914,0,28,100,4,2
Q1824338,classes,"music magazine",P1433,"published in",Q13442814,"scholarly article",0.9723502304147464,0.0252101,3,214,0.024513031018859155,model,0.03603246609369914,0,28,100,4,3
Q1824338,classes,"music magazine",P264,"record label",Q482994,album,0.5789473684210529,0.0336134,4,15,0.019460415745245475,model,0.03603246609369914,0,28,100,4,4
Q1824338,classes,"music magazine",P1433,"published in",Q5707594,"news article",0.45454545454545453,0.0252101,3,8,0.01145912910618793,model,0.03603246609369914,0,28,100,4,5
Q1824338,classes,"music magazine",P1433,"published in",Q30070590,"magazine article",0.27272727272727276,0.0336134,4,7,0.009167303284950344,model,0.03603246609369914,0,28,100,4,6
Q1824338,classes,"music magazine",P264,"record label",Q134556,single,0.6000000000000002,0.00840336,1,4,0.00504201680672269,model,0.03603246609369914,0,28,100,4,7
Q1824338,classes,"music magazine",P1433,"published in",Q36774,"web page",0.09090909090909088,0.0420168,5,6,0.0038197097020626425,model,0.03603246609369914,0,28,100,4,8
Q1824338,classes,"music magazine",P1343,"described by source",Q5,human,0.14285714285714285,0.0252101,3,4,0.003601440576230492,model,0.03603246609369914,0,28,100,4,9
Q1824338,classes,"music magazine",P264,"record label",Q215380,"musical group",0.14285714285714285,0.0252101,3,4,0.003601440576230492,model,0.03603246609369914,0,28,100,4,10
Q1824338,classes,"music magazine",P1343,"described by source",Q134556,single,0.3333333333333333,0.00840336,1,2,0.0028011204481792713,model,0.03603246609369914,0,28,100,4,11
Q1824338,classes,"music magazine",P9073,NULL,Q93868746,"numeric identifier",0.3333333333333333,0.00840336,1,2,0.0028011204481792713,model,0.03603246609369914,0,28,100,4,12
